,area,area_title,area_type,naics,naics_title,i_group,own_code,occ_code,occ_title,o_group,tot_emp,emp_prse,jobs_1000,loc_quotient,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly
974,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4040,Hazardous Materials Removal Workers,broad,440240.0,3.1,,,,22.95,470740.0,1.1,13.99,16.86,21.11,27.82,35.89,290100.0,350070.0,430900.0,570860.0,740650.0,,
975,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4041,Hazardous Materials Removal Workers,detailed,440240.0,3.1,,,,22.95,470740.0,1.1,13.99,16.86,21.11,27.82,35.89,290100.0,350070.0,430900.0,570860.0,740650.0,,
976,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4050,Highway Maintenance Workers,broad,1500860.0,0.8,,,,20.39,420410.0,0.3,12.9,15.95,19.58,24.23,29.09,260840.0,330180.0,400730.0,500390.0,600520.0,,
977,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4051,Highway Maintenance Workers,detailed,1500860.0,0.8,,,,20.39,420410.0,0.3,12.9,15.95,19.58,24.23,29.09,260840.0,330180.0,400730.0,500390.0,600520.0,,
978,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4060,Rail-Track Laying and Maintenance Equipment Operators,broad,160180.0,8.1,,,,27.48,570160.0,4.0,16.71,20.93,26.97,34.09,39.12,340770.0,430530.0,560100.0,700910.0,810380.0,,
979,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,160180.0,8.1,,,,27.48,570160.0,4.0,16.71,20.93,26.97,34.09,39.12,340770.0,430530.0,560100.0,700910.0,810380.0,,
980,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4070,Septic Tank Servicers and Sewer Pipe Cleaners,broad,290750.0,3.4,,,,20.56,420760.0,1.0,12.77,15.54,19.17,24.56,30.11,260550.0,320320.0,390870.0,510080.0,620640.0,,
981,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,290750.0,3.4,,,,20.56,420760.0,1.0,12.77,15.54,19.17,24.56,30.11,260550.0,320320.0,390870.0,510080.0,620640.0,,
982,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4090,Miscellaneous Construction and Related Workers,detailed,320040.0,3.9,,,,21.17,440030.0,1.2,12.88,15.68,19.1,24.81,32.48,260780.0,320610.0,390720.0,510610.0,670560.0,,
983,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-4090,Miscellaneous Construction and Related Workers,broad,320040.0,3.9,,,,21.17,440030.0,1.2,12.88,15.68,19.1,24.81,32.48,260780.0,320610.0,390720.0,510610.0,670560.0,,
984,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5000,Extraction Workers,minor,2700390.0,1.6,,,,23.16,480180.0,0.5,14.55,17.25,21.61,27.62,34.63,300270.0,350890.0,440940.0,570460.0,720020.0,,
985,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5010,Derrick0 Rotary Drill0 and Service Unit Operators0 Oil and Gas,broad,840880.0,2.8,,,,25.15,520320.0,0.9,15.55,18.48,23.24,29.78,37.59,320350.0,380430.0,480340.0,610940.0,780190.0,,
986,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5011,Derrick Operators0 Oil and Gas,detailed,120110.0,6.9,,,,23.09,480030.0,1.2,16.25,18.89,22.59,26.98,30.48,330800.0,390290.0,460990.0,560120.0,630390.0,,
987,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5012,Rotary Drill Operators0 Oil and Gas,detailed,210010.0,5.8,,,,27.44,570070.0,1.5,15.71,20.42,26.43,33.4,40.18,320670.0,420470.0,540980.0,690480.0,830570.0,,
988,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5013,Service Unit Operators0 Oil and Gas,detailed,510760.0,3.6,,,,24.71,510390.0,1.3,15.35,17.88,22.47,29.08,37.43,310930.0,370190.0,460740.0,600490.0,770850.0,,
989,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5022,Excavating and Loading Machine and Dragline Operators0 Surface Mining,detailed,440090.0,2.7,,,,23.36,480580.0,0.8,14.88,17.38,21.54,27.31,34.85,300950.0,360160.0,440800.0,560800.0,720480.0,,
990,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5041,Continuous Mining Machine Operators,detailed,140630.0,4.4,,,,27.18,560530.0,1.4,18.38,21.78,26.58,32.56,37.28,380240.0,450290.0,550280.0,670730.0,770540.0,,
991,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5043,Roof Bolters0 Mining,detailed,30140.0,8.1,,,,28.63,590560.0,1.8,21.22,24.98,28.41,32.27,37.39,440140.0,510970.0,590090.0,670130.0,770770.0,,
992,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5044,Loading and Moving Machine Operators0 Underground Mining,detailed,40200.0,7.3,,,,25.83,530730.0,1.5,17.39,21.65,26.06,29.51,33.31,360170.0,450030.0,540210.0,610380.0,690290.0,,
993,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5050,Rock Splitters0 Quarry,broad,50080.0,7.7,,,,17.97,370390.0,1.6,12.66,14.68,17.34,20.79,24.99,260340.0,300540.0,360070.0,430240.0,510990.0,,
994,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5051,Rock Splitters0 Quarry,detailed,50080.0,7.7,,,,17.97,370390.0,1.6,12.66,14.68,17.34,20.79,24.99,260340.0,300540.0,360070.0,430240.0,510990.0,,
995,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5070,Roustabouts0 Oil and Gas,broad,580930.0,3.6,,,,19.85,410280.0,0.9,13.59,15.83,18.71,23.1,28.34,280270.0,320930.0,380910.0,480040.0,580950.0,,
996,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5071,Roustabouts0 Oil and Gas,detailed,580930.0,3.6,,,,19.85,410280.0,0.9,13.59,15.83,18.71,23.1,28.34,280270.0,320930.0,380910.0,480040.0,580950.0,,
997,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5080,Helpers--Extraction Workers,broad,160700.0,5.7,,,,18.46,380390.0,1.2,12.64,14.97,17.85,21.76,26.07,260300.0,310130.0,370120.0,450260.0,540230.0,,
998,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5081,Helpers--Extraction Workers,detailed,160700.0,5.7,,,,18.46,380390.0,1.2,12.64,14.97,17.85,21.76,26.07,260300.0,310130.0,370120.0,450260.0,540230.0,,
999,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5097,Earth Drillers0 Except Oil and Gas; and Explosives Workers0 Ordnance Handling Experts0 and Blasters,detailed,240940.0,3.7,,,,23.5,480890.0,0.9,15.4,18.06,22.24,27.79,34.48,320020.0,370560.0,460250.0,570810.0,710730.0,,
1000,99,U.S.,1,0,Cross-industry,cross-industry,1235,47-5098,Underground Mining Machine Operators and Extraction Workers0 All Other,detailed,130790.0,7.5,,,,25.13,520280.0,1.6,15.26,18.87,24.11,30.98,37.26,310740.0,390250.0,500160.0,640440.0,770510.0,,
1001,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-0000,Installation0 Maintenance0 and Repair Occupations,major,507130450.0,0.3,,,,24.1,500130.0,0.1,12.86,16.6,22.42,29.77,38.24,260740.0,340530.0,460630.0,610930.0,790540.0,,
1002,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-1000,Supervisors of Installation0 Maintenance0 and Repair Workers,minor,4850700.0,0.5,,,,33.92,700550.0,0.2,19.66,25.15,32.44,41.33,50.87,400880.0,520300.0,670460.0,850960.0,1050810.0,,
1003,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-1010,First-Line Supervisors of Mechanics0 Installers0 and Repairers,broad,4850700.0,0.5,,,,33.92,700550.0,0.2,19.66,25.15,32.44,41.33,50.87,400880.0,520300.0,670460.0,850960.0,1050810.0,,
1004,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-1011,First-Line Supervisors of Mechanics0 Installers0 and Repairers,detailed,4850700.0,0.5,,,,33.92,700550.0,0.2,19.66,25.15,32.44,41.33,50.87,400880.0,520300.0,670460.0,850960.0,1050810.0,,
1005,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2000,Electrical and Electronic Equipment Mechanics0 Installers0 and Repairers,minor,5570620.0,1.0,,,,26.27,540630.0,0.4,14.5,18.59,25.28,32.92,39.88,300170.0,380670.0,520570.0,680470.0,820950.0,,
1006,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2010,Computer0 Automated Teller0 and Office Machine Repairers,broad,980260.0,2.1,,,,20.23,420070.0,0.6,12.31,15.09,19.01,24.25,29.98,250610.0,310380.0,390530.0,500430.0,620350.0,,
1007,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2011,Computer0 Automated Teller0 and Office Machine Repairers,detailed,980260.0,2.1,,,,20.23,420070.0,0.6,12.31,15.09,19.01,24.25,29.98,250610.0,310380.0,390530.0,500430.0,620350.0,,
1008,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2020,Radio and Telecommunications Equipment Installers and Repairers,broad,2220850.0,1.9,,,,28.13,580510.0,0.6,15.87,20.87,27.75,35.32,41.42,330020.0,430410.0,570730.0,730470.0,860150.0,,
1009,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2021,Radio0 Cellular0 and Tower Equipment Installers and Repairers,detailed,140370.0,5.8,,,,27.8,570820.0,1.9,15.46,19.76,26.62,35.21,44.0,320150.0,410100.0,550380.0,730240.0,910530.0,,
1010,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2022,Telecommunications Equipment Installers and Repairers0 Except Line Installers,detailed,2080480.0,1.9,,,,28.15,580560.0,0.6,15.91,20.95,27.84,35.33,41.17,330090.0,430570.0,570910.0,730480.0,850620.0,,
1011,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2090,Miscellaneous Electrical and Electronic Equipment Mechanics0 Installers0 and Repairers,broad,2360500.0,1.5,,,,27.02,560200.0,0.5,15.25,19.19,26.14,33.38,41.35,310730.0,390920.0,540370.0,690430.0,860000.0,,
1012,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2091,Avionics Technicians,detailed,210750.0,7.3,,,,32.2,660970.0,1.5,19.4,25.79,31.59,38.86,46.7,400350.0,530650.0,650700.0,800840.0,970150.0,,
1013,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2092,Electric Motor0 Power Tool0 and Related Repairers,detailed,150890.0,5.3,,,,22.41,460620.0,1.7,13.29,16.71,21.19,27.18,33.7,270650.0,340760.0,440070.0,560530.0,700090.0,,
1014,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2093,Electrical and Electronics Installers and Repairers0 Transportation Equipment,detailed,90790.0,5.7,,,,30.61,630670.0,1.3,18.53,24.37,30.06,36.84,44.04,380530.0,500700.0,620530.0,760630.0,910600.0,,
1015,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2094,Electrical and Electronics Repairers0 Commercial and Industrial Equipment,detailed,580930.0,2.8,,,,29.02,600360.0,0.6,17.77,22.9,28.51,34.34,40.14,360960.0,470640.0,590300.0,710430.0,830480.0,,
1016,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2095,Electrical and Electronics Repairers0 Powerhouse0 Substation0 and Relay,detailed,220650.0,2.9,,,,39.08,810280.0,0.7,26.07,32.71,39.8,46.23,51.26,540230.0,680040.0,820780.0,960160.0,1060610.0,,
1017,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2096,Electronic Equipment Installers and Repairers0 Motor Vehicles,detailed,100310.0,9.1,,,,18.71,380910.0,2.2,11.67,14.89,17.97,22.24,26.7,240280.0,300970.0,370380.0,460260.0,550530.0,,
1018,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2097,Audiovisual Equipment Installers and Repairers,detailed,250590.0,5.4,,,,20.25,420130.0,1.5,11.63,15.25,18.99,24.88,30.16,240200.0,310710.0,390510.0,510750.0,620730.0,,
1019,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2098,Security and Fire Alarm Systems Installers,detailed,710600.0,2.5,,,,24.14,500210.0,0.6,14.99,18.09,23.54,29.27,35.54,310180.0,370630.0,480970.0,600890.0,730920.0,,
1020,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3000,Vehicle and Mobile Equipment Mechanics0 Installers0 and Repairers,minor,106380920.0,0.4,,,,22.81,470440.0,0.3,12.31,15.93,21.44,28.27,35.74,250600.0,330120.0,440590.0,580800.0,740330.0,,
1021,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3010,Aircraft Mechanics and Service Technicians,broad,1330310.0,1.6,,,,32.27,670110.0,0.9,18.22,24.13,30.81,40.54,48.59,370890.0,500190.0,640090.0,840330.0,1010070.0,,
1022,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3011,Aircraft Mechanics and Service Technicians,detailed,1330310.0,1.6,,,,32.27,670110.0,0.9,18.22,24.13,30.81,40.54,48.59,370890.0,500190.0,640090.0,840330.0,1010070.0,,
1023,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3020,Automotive Technicians and Repairers,broad,8180920.0,0.6,,,,21.71,450150.0,0.3,11.89,15.23,20.26,26.95,33.35,240740.0,310680.0,420150.0,560060.0,690370.0,,
1024,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3021,Automotive Body and Related Repairers,detailed,1440180.0,1.3,,,,22.79,470390.0,0.6,12.84,16.29,20.95,27.58,35.32,260710.0,330870.0,430580.0,570370.0,730470.0,,
1025,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3022,Automotive Glass Installers and Repairers,detailed,190410.0,6.2,,,,18.0,370440.0,1.6,11.86,13.81,17.2,21.52,25.34,240660.0,280730.0,350790.0,440760.0,520710.0,,
1026,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3023,Automotive Service Technicians and Mechanics,detailed,6550330.0,0.7,,,,21.58,440890.0,0.3,11.73,15.03,20.24,26.99,33.11,240400.0,310250.0,420090.0,560140.0,680880.0,,
1027,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3030,Bus and Truck Mechanics and Diesel Engine Specialists,broad,2660330.0,1.1,,,,24.21,500360.0,0.3,15.38,18.66,23.32,28.92,35.62,310990.0,380810.0,480500.0,600160.0,740090.0,,
1028,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,2660330.0,1.1,,,,24.21,500360.0,0.3,15.38,18.66,23.32,28.92,35.62,310990.0,380810.0,480500.0,600160.0,740090.0,,
1029,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3040,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,broad,2100020.0,1.2,,,,25.55,530140.0,0.4,15.95,19.74,24.8,30.31,36.94,330170.0,410050.0,510590.0,630040.0,760830.0,,
1030,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,360290.0,2.2,,,,20.97,430630.0,0.6,13.29,16.24,20.29,25.07,29.79,270630.0,330780.0,420200.0,520150.0,610960.0,,
1031,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3042,Mobile Heavy Equipment Mechanics0 Except Engines,detailed,1470800.0,1.3,,,,26.36,540840.0,0.4,16.78,20.65,25.66,30.81,37.5,340900.0,420940.0,530370.0,640080.0,770990.0,,
1032,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3043,Rail Car Repairers,detailed,250930.0,6.0,,,,27.31,560810.0,1.8,16.9,21.1,27.11,33.69,38.23,350150.0,430890.0,560390.0,700070.0,790510.0,,
1033,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3050,Small Engine Mechanics,broad,700690.0,1.9,,,,19.26,400050.0,0.6,11.68,14.44,18.19,23.43,28.88,240300.0,300040.0,370840.0,480730.0,600070.0,,
1034,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3051,Motorboat Mechanics and Service Technicians,detailed,220940.0,3.9,,,,20.89,430440.0,1.0,12.38,15.61,19.87,25.66,30.46,250740.0,320470.0,410330.0,530380.0,630350.0,,
1035,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3052,Motorcycle Mechanics,detailed,150590.0,3.6,,,,19.22,390970.0,1.0,11.78,14.4,18.08,23.33,28.87,240490.0,290950.0,370600.0,480530.0,600060.0,,
1036,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,320160.0,2.8,,,,18.11,370670.0,0.7,11.13,13.79,17.36,21.89,26.86,230160.0,280690.0,360100.0,450530.0,550870.0,,
1037,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3090,Miscellaneous Vehicle and Mobile Equipment Mechanics0 Installers0 and Repairers,broad,1390640.0,2.2,,,,15.24,310710.0,0.5,10.33,11.91,14.19,17.54,22.02,210490.0,240780.0,290520.0,360480.0,450800.0,,
1038,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3091,Bicycle Repairers,detailed,130190.0,8.3,,,,15.07,310360.0,1.5,10.78,12.16,14.58,17.57,20.49,220430.0,250290.0,300330.0,360550.0,420630.0,,
1039,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3092,Recreational Vehicle Service Technicians,detailed,150580.0,5.1,,,,20.03,410660.0,1.3,12.55,15.24,18.54,23.79,28.97,260100.0,310710.0,380570.0,490480.0,600250.0,,
1040,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3093,Tire Repairers and Changers,detailed,1100880.0,2.5,,,,14.59,300350.0,0.5,10.2,11.67,13.77,16.73,19.72,210210.0,240270.0,280640.0,340800.0,410010.0,,
1041,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9000,Other Installation0 Maintenance0 and Repair Occupations,minor,300310220.0,0.4,,,,22.83,470480.0,0.2,12.61,16.06,21.2,28.26,36.23,260230.0,330400.0,440100.0,580790.0,750360.0,,
1042,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9010,Control and Valve Installers and Repairers,broad,750320.0,2.7,,,,26.43,540970.0,0.9,14.3,18.07,24.34,33.99,43.09,290740.0,370590.0,500640.0,700690.0,890630.0,,
1043,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9011,Mechanical Door Repairers,detailed,230050.0,5.3,,,,21.03,430740.0,1.1,13.21,16.19,19.99,24.74,30.2,270480.0,330670.0,410570.0,510460.0,620820.0,,
1044,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9012,Control and Valve Installers and Repairers0 Except Mechanical Door,detailed,520270.0,3.1,,,,28.81,590920.0,1.1,15.16,19.78,27.93,37.35,45.5,310530.0,410140.0,580100.0,770700.0,940630.0,,
1045,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9020,Heating0 Air Conditioning0 and Refrigeration Mechanics and Installers,broad,3420040.0,1.3,,,,24.72,510420.0,0.4,14.72,18.11,23.43,29.84,37.46,300610.0,370660.0,480730.0,620070.0,770920.0,,
1046,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9021,Heating0 Air Conditioning0 and Refrigeration Mechanics and Installers,detailed,3420040.0,1.3,,,,24.72,510420.0,0.4,14.72,18.11,23.43,29.84,37.46,300610.0,370660.0,480730.0,620070.0,770920.0,,
1047,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9030,Home Appliance Repairers,broad,310100.0,4.0,,,,20.38,420400.0,1.0,11.78,15.12,19.36,24.74,30.18,240500.0,310450.0,400260.0,510450.0,620770.0,,
1048,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9031,Home Appliance Repairers,detailed,310100.0,4.0,,,,20.38,420400.0,1.0,11.78,15.12,19.36,24.74,30.18,240500.0,310450.0,400260.0,510450.0,620770.0,,
1049,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9040,Industrial Machinery Installation0 Repair0 and Maintenance Workers,broad,5080660.0,0.8,,,,26.27,540640.0,0.2,16.23,20.15,25.41,31.04,38.05,330760.0,410920.0,520860.0,640550.0,790150.0,,
1050,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9041,Industrial Machinery Mechanics,detailed,3870630.0,0.9,,,,26.6,550320.0,0.2,16.54,20.51,25.77,31.34,38.3,340410.0,420660.0,530590.0,650190.0,790660.0,,
1051,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9043,Maintenance Workers0 Machinery,detailed,720890.0,1.6,,,,23.77,490450.0,0.5,14.46,17.93,22.85,28.56,34.84,300070.0,370290.0,470520.0,590410.0,720460.0,,
1052,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9044,Millwrights,detailed,470320.0,3.1,,,,27.43,570050.0,0.8,16.84,20.89,26.71,33.26,38.98,350030.0,430450.0,550560.0,690190.0,810080.0,,
1053,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9045,Refractory Materials Repairers0 Except Brickmasons,detailed,820.0,12.6,,,,26.8,550750.0,2.1,16.88,20.82,25.95,30.54,37.73,350110.0,430300.0,530990.0,630510.0,780480.0,,
1054,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9050,Line Installers and Repairers,broad,2320560.0,1.6,,,,31.52,650570.0,0.6,16.5,21.38,31.59,40.87,47.88,340310.0,440470.0,650700.0,850000.0,990590.0,,
1055,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9051,Electrical Power-Line Installers and Repairers,detailed,1110660.0,1.6,,,,34.6,710960.0,0.5,18.66,25.74,34.86,43.69,49.76,380810.0,530550.0,720520.0,900870.0,1030500.0,,
1056,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9052,Telecommunications Line Installers and Repairers,detailed,1200900.0,2.8,,,,28.69,590670.0,1.1,15.67,18.88,27.29,38.14,45.62,320590.0,390270.0,560750.0,790340.0,940880.0,,
1057,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9060,Precision Instrument and Equipment Repairers,broad,710360.0,2.0,,,,24.85,510700.0,0.7,13.63,17.17,23.29,30.56,38.53,280350.0,350720.0,480440.0,630570.0,800140.0,,
1058,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9061,Camera and Photographic Equipment Repairers,detailed,30620.0,10.4,,,,19.58,400720.0,2.2,11.34,14.34,18.69,23.83,29.07,230590.0,290830.0,380880.0,490560.0,600460.0,,
1059,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,460370.0,2.5,,,,25.54,530130.0,0.8,14.25,17.61,23.69,31.46,39.66,290630.0,360630.0,490280.0,650430.0,820500.0,,
1060,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9063,Musical Instrument Repairers and Tuners,detailed,80020.0,7.2,,,,19.11,390750.0,1.7,11.34,13.82,17.62,23.4,28.92,230590.0,280750.0,360650.0,480670.0,600140.0,,
1061,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9064,Watch and Clock Repairers,detailed,20780.0,12.9,,,,21.77,450280.0,4.6,10.75,14.61,20.44,27.03,33.02,220360.0,300380.0,420520.0,560210.0,680670.0,,
1062,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9069,Precision Instrument and Equipment Repairers0 All Other,detailed,100570.0,4.4,,,,28.82,590940.0,1.1,17.47,22.58,28.23,34.21,40.94,360340.0,460960.0,580720.0,710170.0,850160.0,,
1063,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9070,Maintenance and Repair Workers0 General,broad,104180990.0,0.4,,,,20.17,410960.0,0.2,11.83,14.71,18.79,24.53,30.36,240600.0,300590.0,390080.0,510030.0,630140.0,,
1064,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9071,Maintenance and Repair Workers0 General,detailed,104180990.0,0.4,,,,20.17,410960.0,0.2,11.83,14.71,18.79,24.53,30.36,240600.0,300590.0,390080.0,510030.0,630140.0,,
1065,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9080,Wind Turbine Service Technicians,broad,50960.0,10.2,,,,27.26,560700.0,1.4,19.15,21.54,25.44,31.35,38.53,390820.0,440810.0,520910.0,650200.0,800150.0,,
1066,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9081,Wind Turbine Service Technicians,detailed,50960.0,10.2,,,,27.26,560700.0,1.4,19.15,21.54,25.44,31.35,38.53,390820.0,440810.0,520910.0,650200.0,800150.0,,
1067,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9090,Miscellaneous Installation0 Maintenance0 and Repair Workers,broad,3450230.0,1.2,,,,19.86,410310.0,0.4,11.25,13.84,17.91,24.26,30.93,230400.0,280790.0,370250.0,500460.0,640340.0,,
1068,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9091,Coin0 Vending0 and Amusement Machine Servicers and Repairers,detailed,310370.0,3.0,,,,17.97,370380.0,1.2,10.42,13.11,17.03,21.87,27.55,210670.0,270270.0,350420.0,450500.0,570310.0,,
1069,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9092,Commercial Divers,detailed,30420.0,11.8,,,,32.26,670100.0,5.9,15.61,19.47,24.03,33.18,57.61,320470.0,400490.0,490980.0,690020.0,1190830.0,,
1070,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9094,Locksmiths and Safe Repairers,detailed,170010.0,4.7,,,,21.38,440460.0,1.2,12.14,15.46,20.16,26.75,32.47,250240.0,320160.0,410940.0,550630.0,670540.0,,
1071,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9095,Manufactured Building and Mobile Home Installers,detailed,20810.0,10.8,,,,16.49,340300.0,1.8,10.87,12.99,16.29,19.23,23.14,220610.0,270020.0,330890.0,400010.0,480120.0,,
1072,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9096,Riggers,detailed,230000.0,4.1,,,,25.2,520420.0,1.1,15.44,18.37,24.45,29.82,37.13,320110.0,380210.0,500860.0,620030.0,770240.0,,
1073,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9097,Signal and Track Switch Repairers,detailed,60860.0,7.0,,,,34.95,720690.0,1.3,24.8,31.49,35.52,39.25,45.4,510580.0,650500.0,730890.0,810640.0,940440.0,,
1074,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9098,Helpers--Installation0 Maintenance0 and Repair Workers,detailed,990460.0,1.8,,,,15.66,320570.0,0.5,9.99,12.03,14.68,18.28,23.17,200790.0,250020.0,300530.0,380020.0,480200.0,,
1075,99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9099,Installation0 Maintenance0 and Repair Workers0 All Other,detailed,1610290.0,2.1,,,,21.06,430800.0,0.5,12.23,15.09,19.15,25.8,31.63,250440.0,310380.0,390830.0,530670.0,650800.0,,
1076,99,U.S.,1,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,901580980.0,0.3,,,,19.3,400140.0,0.2,11.14,13.39,17.31,23.21,30.41,230160.0,270860.0,360000.0,480270.0,630250.0,,
1077,99,U.S.,1,0,Cross-industry,cross-industry,1235,51-1000,Supervisors of Production Workers,minor,6310100.0,0.4,,,,31.35,650220.0,0.2,17.66,22.7,29.48,37.9,48.17,360740.0,470230.0,610310.0,780830.0,1000200.0,,
1078,99,U.S.,1,0,Cross-industry,cross-industry,1235,51-1010,First-Line Supervisors of Production and Operating Workers,broad,6310100.0,0.4,,,,31.35,650220.0,0.2,17.66,22.7,29.48,37.9,48.17,360740.0,470230.0,610310.0,780830.0,1000200.0,,
1079,99,U.S.,1,0,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,6310100.0,0.4,,,,31.35,650220.0,0.2,17.66,22.7,29.48,37.9,48.17,360740.0,470230.0,610310.0,780830.0,1000200.0,,
